id,id_ville,ville,nom,url,note,latitude,longitude,nom_ville,temp_moy,ressenti,humidity_moy,prob_pluie_moy,uv_moy,meteo_score
ca6156f7-889e-4009-9d0d-171977469e95,794f211090be,Chateau du Haut Koenigsbourg,"Gîte ""AU CADRAN SOLAIRE""",https://www.booking.com/hotel/fr/gite-au-cadran-solaire.fr.html?aid=304142&label=gen173nr-10CAQoggJCI3NlYXJjaF9jaGF0ZWF1IGR1IGhhdXQga29lbmlnc2JvdXJnSA1YBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK8hP_JBsACAdICJDAxOGZhZWYxLTc1NjctNDVmNi05ZTc3LTdhYjViNzI5MDczNNgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=501f395e54af04ea&srepoch=1765786163&from=searchresults,9.0,48.2494,7.34432,Chateau du Haut Koenigsbourg,6.6,6.2,73.6,20.0,0.8,43.2
26827dd8-dbbe-4559-a7cc-2ddf91131c69,b33bc6c3bd6e,Eguisheim,Hotel SPA Husseren Collections - Proche Colmar - Eguisheim,https://www.booking.com/hotel/fr/husseren-les-chateaux.fr.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9lZ3Vpc2hlaW1IDVgEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4As2E_8kGwAIB0gIkY2U3YWYyYTUtZjkzYi00OWEyLThjMGEtMjZhNGMyYjNjNWFi2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=d7cd3966a685022c&srepoch=1765786180&from=searchresults,8.9,48.0448,7.30796,Eguisheim,8.8,8.1,72.3,40.0,0.8,38.3
c59e9e16-bb83-4bf6-8ba6-7648509b6121,bb29bb72d5fe,Strasbourg,Chambre 2 avec un lit simple,https://www.booking.com/hotel/fr/chambre-3-bis.fr.html?aid=304142&label=gen173nr-10CAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSA1YBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKWhP_JBsACAdICJDljZTE2OGI3LTBlMzgtNDc5ZS04MmNlLTNjNjAyZDA2YmEzONgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=5252394ba11c023d&srepoch=1765786124&from=searchresults,8.9,48.5846,7.75071,Strasbourg,7.9,6.5,72.7,20.0,0.7,39.0
d40f1f8e-c7c3-4fdf-92de-6847f1ccf469,794f211090be,Chateau du Haut Koenigsbourg,Logis Hotel Le Parc & Spa,https://www.booking.com/hotel/fr/logis-le-parc-st-hippolyte.fr.html?aid=304142&label=gen173nr-10CAQoggJCI3NlYXJjaF9jaGF0ZWF1IGR1IGhhdXQga29lbmlnc2JvdXJnSA1YBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK8hP_JBsACAdICJDAxOGZhZWYxLTc1NjctNDVmNi05ZTc3LTdhYjViNzI5MDczNNgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=501f395e54af04ea&srepoch=1765786163&from=searchresults,8.8,48.2494,7.34432,Chateau du Haut Koenigsbourg,6.6,6.2,73.6,20.0,0.8,43.2
f60b9fad-4a97-4845-80d9-1bd0204a952a,83b47b11c640,Colmar,Appartement Duplex 2a Rue d'Alspach,https://www.booking.com/hotel/fr/appartement-duplex-2a-rue-d-39-alspach.fr.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9jb2xtYXJIDVgEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AsWE_8kGwAIB0gIkNzdiMjQ3MTktYTA4ZC00ZGU4LWI5ZDEtNGRjYjAwZjgzMjMy2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=af4039629cab0160&srepoch=1765786171&from=searchresults,8.7,48.0778,7.35796,Colmar,9.0,8.3,72.7,40.0,0.8,38.2
1e4b1a11-82e9-4bf7-a1a8-5f3a010f1317,83b47b11c640,Colmar,Hôtel Maison Turenne,https://www.booking.com/hotel/fr/turenne-colmar.fr.html?aid=304142&label=gen173nr-10CAQoggJCDXNlYXJjaF9jb2xtYXJIDVgEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AsWE_8kGwAIB0gIkNzdiMjQ3MTktYTA4ZC00ZGU4LWI5ZDEtNGRjYjAwZjgzMjMy2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=af4039629cab0160&srepoch=1765786171&from_sustainable_property_sr=1&from=searchresults,8.6,48.0778,7.35796,Colmar,9.0,8.3,72.7,40.0,0.8,38.2
168bdd88-1f03-41d3-8547-f1ba938e5fa4,794f211090be,Chateau du Haut Koenigsbourg,Domaine du Haut-Koenigsbourg,https://www.booking.com/hotel/fr/les-chambres-du-haut-koenigsbourg.fr.html?aid=304142&label=gen173nr-10CAQoggJCI3NlYXJjaF9jaGF0ZWF1IGR1IGhhdXQga29lbmlnc2JvdXJnSA1YBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAK8hP_JBsACAdICJDAxOGZhZWYxLTc1NjctNDVmNi05ZTc3LTdhYjViNzI5MDczNNgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=501f395e54af04ea&srepoch=1765786163&from=searchresults,8.2,48.2494,7.34432,Chateau du Haut Koenigsbourg,6.6,6.2,73.6,20.0,0.8,43.2
a5d7ea6d-e395-46b9-a65d-5ef7d3bac751,bb29bb72d5fe,Strasbourg,Chambre proche du campus n2,https://www.booking.com/hotel/fr/chambre-2-avec-balcon.fr.html?aid=304142&label=gen173nr-10CAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSA1YBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKWhP_JBsACAdICJDljZTE2OGI3LTBlMzgtNDc5ZS04MmNlLTNjNjAyZDA2YmEzONgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=5252394ba11c023d&srepoch=1765786124&from=searchresults,8.1,48.5846,7.75071,Strasbourg,7.9,6.5,72.7,20.0,0.7,39.0
c992bf4f-3942-45b7-86c0-f4726c67a721,b33bc6c3bd6e,Eguisheim,Résidence Pierre & Vacances Le Clos d'Eguisheim,https://www.booking.com/hotel/fr/residence-pierre-et-vacances-le-clos-d-eguisheim.fr.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9lZ3Vpc2hlaW1IDVgEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4As2E_8kGwAIB0gIkY2U3YWYyYTUtZjkzYi00OWEyLThjMGEtMjZhNGMyYjNjNWFi2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=d7cd3966a685022c&srepoch=1765786180&from_sustainable_property_sr=1&from=searchresults,8.0,48.0448,7.30796,Eguisheim,8.8,8.1,72.3,40.0,0.8,38.3
8bb62fb0-a8ee-4729-874f-3d23d9bb0e2c,bb29bb72d5fe,Strasbourg,The People - Strasbourg,https://www.booking.com/hotel/fr/the-people-hostel-strasbourg.fr.html?aid=304142&label=gen173nr-10CAQoggJCEXNlYXJjaF9zdHJhc2JvdXJnSA1YBGhNiAEBmAEzuAEXyAEM2AED6AEB-AEBiAIBqAIBuAKWhP_JBsACAdICJDljZTE2OGI3LTBlMzgtNDc5ZS04MmNlLTNjNjAyZDA2YmEzONgCAeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=5252394ba11c023d&srepoch=1765786124&from_sustainable_property_sr=1&from=searchresults,7.9,48.5846,7.75071,Strasbourg,7.9,6.5,72.7,20.0,0.7,39.0
