id,id_ville,ville,nom,url,note,latitude,longitude,nom_ville,temp_moy,ressenti,humidity_moy,prob_pluie_moy,uv_moy,meteo_score
167cfb9d-ba73-4bee-9ef3-70a1e4ee45d4,a24e1bba5fd4,Saintes Maries de la mer,Hotel Les Palmiers En Camargue,https://www.booking.com/hotel/fr/les-palmiers-en-camargue.fr.html?aid=304142&label=gen173nr-10CAQoggJCH3NlYXJjaF9zYWludGVzIG1hcmllcyBkZSBsYSBtZXJIDVgEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AtmQzMkGwAIB0gIkNmE2ODJhZTMtYjQzZS00Y2RhLTg3ZmItZjk3ZmU4ZGNhYjU02AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=ed2173ece1ac025d&srepoch=1764952148&from=searchresults,"Avec une note de 8,2
8,2
Très bien
1 971 expériences vécues",43.4515922,4.4277202,Saintes Maries de la mer,13.4,12.6,68.9,40.0,1.0,41.3
8f3e2ccd-0394-485f-a310-81bb42f03a15,a24e1bba5fd4,Saintes Maries de la mer,Oh! Campings - Le Clos du Rhône,https://www.booking.com/hotel/fr/oh-campings.fr.html?aid=304142&label=gen173nr-10CAQoggJCH3NlYXJjaF9zYWludGVzIG1hcmllcyBkZSBsYSBtZXJIDVgEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AtmQzMkGwAIB0gIkNmE2ODJhZTMtYjQzZS00Y2RhLTg3ZmItZjk3ZmU4ZGNhYjU02AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=ed2173ece1ac025d&srepoch=1764952148&from=searchresults,"Avec une note de 8,0
8,0
Très bien
330 expériences vécues",43.4515922,4.4277202,Saintes Maries de la mer,13.4,12.6,68.9,40.0,1.0,41.3
932a558d-42c6-4c0b-9827-05c2ad3472eb,a24e1bba5fd4,Saintes Maries de la mer,Hôtel Casa Marina,https://www.booking.com/hotel/fr/casa-marina-saintes-maries-de-la-mer.fr.html?aid=304142&label=gen173nr-10CAQoggJCH3NlYXJjaF9zYWludGVzIG1hcmllcyBkZSBsYSBtZXJIDVgEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AtmQzMkGwAIB0gIkNmE2ODJhZTMtYjQzZS00Y2RhLTg3ZmItZjk3ZmU4ZGNhYjU02AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=ed2173ece1ac025d&srepoch=1764952148&from=searchresults,"Avec une note de 8,9
8,9
Superbe
1 455 expériences vécues",43.4515922,4.4277202,Saintes Maries de la mer,13.4,12.6,68.9,40.0,1.0,41.3
1515b112-bd14-4dbb-9176-1d01dc8d1896,a24e1bba5fd4,Saintes Maries de la mer,Thalacap Camargue,https://www.booking.com/hotel/fr/thalacap-camargue.fr.html?aid=304142&label=gen173nr-10CAQoggJCH3NlYXJjaF9zYWludGVzIG1hcmllcyBkZSBsYSBtZXJIDVgEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AtmQzMkGwAIB0gIkNmE2ODJhZTMtYjQzZS00Y2RhLTg3ZmItZjk3ZmU4ZGNhYjU02AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=ed2173ece1ac025d&srepoch=1764952148&from=searchresults,"Avec une note de 7,8
7,8
Bien 
1 002 expériences vécues",43.4515922,4.4277202,Saintes Maries de la mer,13.4,12.6,68.9,40.0,1.0,41.3
fb2f7637-3662-417c-8487-f4ac5c0c2607,4cc9af0bda9a,Collioure,"Petit Paradis , Le charme de la vieille ville face à la mer",https://www.booking.com/hotel/fr/petit-paradis-le-charme-de-la-vieille-ville-face-a-la-mer.fr.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9jb2xsaW91cmVIDVgEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AuGQzMkGwAIB0gIkYjY0YmY3YTItZjQyYi00MmZhLWJiNzQtMWE2YTJkYzZhNmRj2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=290b73f0e5cb059d&srepoch=1764952156&from=searchresults,,42.52505,3.0831554,Collioure,16.7,15.8,52.1,0.0,1.1,59.3
b3ec8006-1514-4e38-8c92-784546af0dbd,4cc9af0bda9a,Collioure,Charmant Studio près de la Plage,https://www.booking.com/hotel/fr/charmant-studio-pres-de-la-plage-collioure.fr.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9jb2xsaW91cmVIDVgEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AuGQzMkGwAIB0gIkYjY0YmY3YTItZjQyYi00MmZhLWJiNzQtMWE2YTJkYzZhNmRj2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=2&sr_order=popularity&srpvid=290b73f0e5cb059d&srepoch=1764952156&from=searchresults,,42.52505,3.0831554,Collioure,16.7,15.8,52.1,0.0,1.1,59.3
dd89b75f-58bd-48ce-8092-26c3aa26ab34,4cc9af0bda9a,Collioure,Studio Centre Plage parking gratuit,https://www.booking.com/hotel/fr/studio-centre-plage-collioure.fr.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9jb2xsaW91cmVIDVgEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AuGQzMkGwAIB0gIkYjY0YmY3YTItZjQyYi00MmZhLWJiNzQtMWE2YTJkYzZhNmRj2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=290b73f0e5cb059d&srepoch=1764952156&from=searchresults,"Avec une note de 9,1
9,1
Fabuleux 
165 expériences vécues",42.52505,3.0831554,Collioure,16.7,15.8,52.1,0.0,1.1,59.3
03179bd2-366d-469b-b7ad-b182494994cf,4cc9af0bda9a,Collioure,Appartement Centre COLLIOURE CLIM PATIO WIFI,https://www.booking.com/hotel/fr/appartement-centre-collioure-patio-wifi-clim.fr.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9jb2xsaW91cmVIDVgEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AuGQzMkGwAIB0gIkYjY0YmY3YTItZjQyYi00MmZhLWJiNzQtMWE2YTJkYzZhNmRj2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=290b73f0e5cb059d&srepoch=1764952156&from=searchresults,"Avec une note de 9,2
9,2
Fabuleux 
35 expériences vécues",42.52505,3.0831554,Collioure,16.7,15.8,52.1,0.0,1.1,59.3
c5c06fbc-dc5a-4001-b412-301ce8dc1406,4cc9af0bda9a,Collioure,Hôtel Princes de Catalogne,https://www.booking.com/hotel/fr/princes-de-catalogne.fr.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9jb2xsaW91cmVIDVgEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AuGQzMkGwAIB0gIkYjY0YmY3YTItZjQyYi00MmZhLWJiNzQtMWE2YTJkYzZhNmRj2AIB4AIB&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=290b73f0e5cb059d&srepoch=1764952156&from=searchresults,"Avec une note de 8,4
8,4
Très bien
1 666 expériences vécues",42.52505,3.0831554,Collioure,16.7,15.8,52.1,0.0,1.1,59.3
603014e8-9a3a-4e48-b4b2-4fca2b5c045a,90283dbcb014,Carcassonne,Tribe Carcassonne,https://www.booking.com/hotel/fr/des-trois-couronnes.fr.html?aid=304142&label=gen173nr-10CAQoggJCEnNlYXJjaF9jYXJjYXNzb25uZUgNWARoTYgBAZgBM7gBF8gBDNgBA-gBAfgBAYgCAagCAbgCpZHMyQbAAgHSAiRiZDhhNTdmMS05NDNiLTQ1ZDgtOTkzNS01NTMzZWE1MDZkNzfYAgHgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=5aba74125786051a&srepoch=1764952223&from_sustainable_property_sr=1&from=searchresults,"Avec une note de 8,0
8,0
Très bien
2 930 expériences vécues",43.2130358,2.3491069,Carcassonne,13.8,13.1,70.0,200.0,1.5,32.5
